folio,tag,meta_left,scribal,line_text,word_index,original_word,cleaned_word,unified_word,has_markup,ambiguity_notes
f4r,f4r.P.6;H,f4r.P.6,H,chor.shytchy.dy.tcheay,1,chor.shytchy.dy.tcheay,chor.shytchy.dy.tcheay,chor.shytchy.dy.tcheay,False,
f4r,f4r.P.7;H,f4r.P.7,H,qotaiin.cthol.daiin.cthom,1,qotaiin.cthol.daiin.cthom,qotaiin.cthol.daiin.cthom,qotaiin.cthol.daiin.cthom,False,
f4r,f4r.P.8;H,f4r.P.8,H,shor.shol.shol.cthy.cpholdy,1,shor.shol.shol.cthy.cpholdy,shor.shol.shol.cthy.cpholdy,shor.shol.shol.cthy.cpholdy,False,many_dots
f4r,f4r.P.9;H,f4r.P.9,H,daiin.ckhochy.tchy.koraiin,1,daiin.ckhochy.tchy.koraiin,daiin.ckhochy.tchy.koraiin,daiin.ckhochy.tchy.koraiin,False,
f4r,f4r.P.10;H,f4r.P.10,H,odal.shor.shyshol.cphaiin,1,odal.shor.shyshol.cphaiin,odal.shor.shyshol.cphaiin,odal.shor.shyshol.cphaiin,False,
f4r,f4r.P.11;H,f4r.P.11,H,qotchoiin.sheyr.qoty,1,qotchoiin.sheyr.qoty,qotchoiin.sheyr.qoty,qotchoiin.sheyr.qoty,False,
f4r,f4r.P.12;H,f4r.P.12,H,soiin.chaiin.chaiin,1,soiin.chaiin.chaiin,soiin.chaiin.chaiin,soiin.chaiin.chaiin,False,
f4r,f4r.P.13;H,f4r.P.13,H,daiin.cthey,1,daiin.cthey,daiin.cthey,daiin.cthey,False,
f4v,f4v,f4v,,,,,,,False,
f4v,f4v.P.1;H,f4v.P.1,H,pchooiin.ksheo.kchoy.chopchy.doldsdlod,1,pchooiin.ksheo.kchoy.chopchy.doldsdlod,pchooiin.ksheo.kchoy.chopchy.doldsdlod,pchooiin.ksheo.kchoy.chopchy.doldsdlod,False,many_dots
f4v,f4v.P.2;H,f4v.P.2,H,ol.chey.chy.cthy.shkchor.sheo.cheorycholdy,1,ol.chey.chy.cthy.shkchor.sheo.cheorycholdy,ol.chey.chy.cthy.shkchor.sheo.cheorycholdy,ol.chey.chy.cthy.shkchor.sheo.cheorycholdy,False,many_dots
f4v,f4v.P.3;H,f4v.P.3,H,sho.sho.chaiin.shaiin.daiin.qodaiino.ar.am,1,sho.sho.chaiin.shaiin.daiin.qodaiino.ar.am,sho.sho.chaiin.shaiin.daiin.qodaiino.ar.am,sho.sho.chaiin.shaiin.daiin.qodaiino.ar.am,False,many_dots
f4v,f4v.P.4;H,f4v.P.4,H,qokshy.qocthy.choteol.daiin.ctheychoaiin,1,qokshy.qocthy.choteol.daiin.ctheychoaiin,qokshy.qocthy.choteol.daiin.ctheychoaiin,qokshy.qocthy.choteol.daiin.ctheychoaiin,False,many_dots
f4v,f4v.P.5;H,f4v.P.5,H,shor.sheey.cto.otoiin.shey.qotchoiinchodain,1,shor.sheey.cto.otoiin.shey.qotchoiinchodain,shor.sheey.cto.otoiin.shey.qotchoiinchodain,shor.sheey.cto.otoiin.shey.qotchoiinchodain,False,many_dots
f4v,f4v.P.6;H,f4v.P.6,H,ytchoy.shokchy.cphody,1,ytchoy.shokchy.cphody,ytchoy.shokchy.cphody,ytchoy.shokchy.cphody,False,
f4v,f4v.P.7;H,f4v.P.7,H,torchy.sheeor.chor.shokchy.cphydy,1,torchy.sheeor.chor.shokchy.cphydy,torchy.sheeor.chor.shokchy.cphydy,torchy.sheeor.chor.shokchy.cphydy,False,many_dots
f4v,f4v.P.8;H,f4v.P.8,H,olaen.chor.cthol.sho.otor.cthory,1,olaen.chor.cthol.sho.otor.cthory,olaen.chor.cthol.sho.otor.cthory,olaen.chor.cthol.sho.otor.cthory,False,many_dots
f4v,f4v.P.9;H,f4v.P.9,H,qooko.iiincheom.chcthy.shoky.daiin,1,qooko.iiincheom.chcthy.shoky.daiin,qooko.iiincheom.chcthy.shoky.daiin,qooko.iiincheom.chcthy.shoky.daiin,False,many_dots
f4v,f4v.P.10;H,f4v.P.10,H,otaiin.sheo.okeody.chol.chokeody,1,otaiin.sheo.okeody.chol.chokeody,otaiin.sheo.okeody.chol.chokeody,otaiin.sheo.okeody.chol.chokeody,False,many_dots
f4v,f4v.P.11;H,f4v.P.11,H,sho.kcheor.shody.shtaiin.qotol.daiin,1,sho.kcheor.shody.shtaiin.qotol.daiin,sho.kcheor.shody.shtaiin.qotol.daiin,sho.kcheor.shody.shtaiin.qotol.daiin,False,many_dots
f4v,f4v.P.12;H,f4v.P.12,H,qokoy.sho.okeol.s.keey.shar.char.ody,1,qokoy.sho.okeol.s.keey.shar.char.ody,qokoy.sho.okeol.s.keey.shar.char.ody,qokoy.sho.okeol.s.keey.shar.char.ody,False,many_dots
f4v,f4v.P.13;H,f4v.P.13,H,shody.s.cheor.chokody.shodaiin.qoty,1,shody.s.cheor.chokody.shodaiin.qoty,shody.s.cheor.chokody.shodaiin.qoty,shody.s.cheor.chokody.shodaiin.qoty,False,many_dots
f4v,f4v.P.14;H,f4v.P.14,H,ochody.chykey.chtody,1,ochody.chykey.chtody,ochody.chykey.chtody,ochody.chykey.chtody,False,
f5r,f5r,f5r,,,,,,,False,
f5r,f5r.P.1;H,f5r.P.1,H,kshody.fchoy.chkoy.oaiin.oar.olsy.chody.dkshy.dy,1,kshody.fchoy.chkoy.oaiin.oar.olsy.chody.dkshy.dy,kshody.fchoy.chkoy.oaiin.oar.olsy.chody.dkshy.dy,kshody.fchoy.chkoy.oaiin.oar.olsy.chody.dkshy.dy,False,many_dots
f5r,f5r.P.2;H,f5r.P.2,H,ochey.okey.qokaiin.sho.ckhoy.cthey.chey.oka*or.otol,1,ochey.okey.qokaiin.sho.ckhoy.cthey.chey.oka*or.otol,ochey.okey.qokaiin.sho.ckhoy.cthey.chey.okaor.otol,ochey.okey.qokaiin.sho.ckhoy.cthey.chey.okaor.otol,True,markup_removed;changed_by_cleaning;many_dots
f5r,f5r.P.3;H,f5r.P.3,H,qoaiin.otan.chy.daiin.oteeen.cho.cthy.otchy.qotcho.dy,1,qoaiin.otan.chy.daiin.oteeen.cho.cthy.otchy.qotcho.dy,qoaiin.otan.chy.daiin.oteeen.cho.cthy.otchy.qotcho.dy,qoaiin.otan.chy.daiin.oteeen.cho.cthy.otchy.qotcho.dy,False,many_dots
f5r,f5r.P.4;H,f5r.P.4,H,otain.sheody.chan.s.cheor.chocthy,1,otain.sheody.chan.s.cheor.chocthy,otain.sheody.chan.s.cheor.chocthy,otain.sheody.chan.s.cheor.chocthy,False,many_dots
f5r,f5r.P.5;H,f5r.P.5,H,tshy.shody.qoaiin.cholols.sho.qotcheo.daiin.shodaiin,1,tshy.shody.qoaiin.cholols.sho.qotcheo.daiin.shodaiin,tshy.shody.qoaiin.cholols.sho.qotcheo.daiin.shodaiin,tshy.shody.qoaiin.cholols.sho.qotcheo.daiin.shodaiin,False,many_dots
f5r,f5r.P.6;H,f5r.P.6,H,sho.cheor.chey.qoeeey.qoykeeey.qoeor.cthy.shotshy.dy,1,sho.cheor.chey.qoeeey.qoykeeey.qoeor.cthy.shotshy.dy,sho.cheor.chey.qoeeey.qoykeeey.qoeor.cthy.shotshy.dy,sho.cheor.chey.qoeeey.qoykeeey.qoeor.cthy.shotshy.dy,False,many_dots
f5r,f5r.P.7;H,f5r.P.7,H,qotoeey.keey.cheo.kchy.shody,1,qotoeey.keey.cheo.kchy.shody,qotoeey.keey.cheo.kchy.shody,qotoeey.keey.cheo.kchy.shody,False,many_dots
f5v,f5v,f5v,,,,,,,False,
f5v,f5v.P.1;H,f5v.P.1,H,kocheor.chor.ytchey.pshod.chols.chodaiin.ytoiiin.daiin,1,kocheor.chor.ytchey.pshod.chols.chodaiin.ytoiiin.daiin,kocheor.chor.ytchey.pshod.chols.chodaiin.ytoiiin.daiin,kocheor.chor.ytchey.pshod.chols.chodaiin.ytoiiin.daiin,False,many_dots
f5v,f5v.P.2;H,f5v.P.2,H,dchol.sy.chol.otaiin.dain.cthor.chots.ychopordg,1,dchol.sy.chol.otaiin.dain.cthor.chots.ychopordg,dchol.sy.chol.otaiin.dain.cthor.chots.ychopordg,dchol.sy.chol.otaiin.dain.cthor.chots.ychopordg,False,many_dots
f5v,f5v.P.3;H,f5v.P.3,H,qotcho.ytor.daiin.daiin.otchor.daiir.qo.darchor.do,1,qotcho.ytor.daiin.daiin.otchor.daiir.qo.darchor.do,qotcho.ytor.daiin.daiin.otchor.daiir.qo.darchor.do,qotcho.ytor.daiin.daiin.otchor.daiir.qo.darchor.do,False,many_dots
f5v,f5v.P.4;H,f5v.P.4,H,qotor.shees.otol.ykoiin.shol.daiin.cthor.okchy.taiin,1,qotor.shees.otol.ykoiin.shol.daiin.cthor.okchy.taiin,qotor.shees.otol.ykoiin.shol.daiin.cthor.okchy.taiin,qotor.shees.otol.ykoiin.shol.daiin.cthor.okchy.taiin,False,many_dots
f5v,f5v.P.5;H,f5v.P.5,H,shokeeol.chor.cheotol.otchol.daiin.dal.chol.chotaiin,1,shokeeol.chor.cheotol.otchol.daiin.dal.chol.chotaiin,shokeeol.chor.cheotol.otchol.daiin.dal.chol.chotaiin,shokeeol.chor.cheotol.otchol.daiin.dal.chol.chotaiin,False,many_dots
f5v,f5v.P.6;H,f5v.P.6,H,otol.chol.dairodg,1,otol.chol.dairodg,otol.chol.dairodg,otol.chol.dairodg,False,
f6r,f6r,f6r,,,,,,,False,
f6r,f6r.P.1;H,f6r.P.1,H,foar.y.shol.cholor.cphol.chor.chckhchopchol.otcham,1,foar.y.shol.cholor.cphol.chor.chckhchopchol.otcham,foar.y.shol.cholor.cphol.chor.chckhchopchol.otcham,foar.y.shol.cholor.cphol.chor.chckhchopchol.otcham,False,many_dots
f6r,f6r.P.2;H,f6r.P.2,H,daiin.chckhy.chor.chor.kar.cthycthor.chotols,1,daiin.chckhy.chor.chor.kar.cthycthor.chotols,daiin.chckhy.chor.chor.kar.cthycthor.chotols,daiin.chckhy.chor.chor.kar.cthycthor.chotols,False,many_dots
f6r,f6r.P.3;H,f6r.P.3,H,poeear.kshor.choky.os.cheoeesykeor.ytaiin.dar,1,poeear.kshor.choky.os.cheoeesykeor.ytaiin.dar,poeear.kshor.choky.os.cheoeesykeor.ytaiin.dar,poeear.kshor.choky.os.cheoeesykeor.ytaiin.dar,False,many_dots
f6r,f6r.P.4;H,f6r.P.4,H,dar.cho.s.sheor.chocthy.otchamyaiir.chy,1,dar.cho.s.sheor.chocthy.otchamyaiir.chy,dar.cho.s.sheor.chocthy.otchamyaiir.chy,dar.cho.s.sheor.chocthy.otchamyaiir.chy,False,many_dots
f6r,f6r.P.5;H,f6r.P.5,H,tar.okoiin.shees.ytaly.cthaiinodam,1,tar.okoiin.shees.ytaly.cthaiinodam,tar.okoiin.shees.ytaly.cthaiinodam,tar.okoiin.shees.ytaly.cthaiinodam,False,many_dots
f6r,f6r.P.6;H,f6r.P.6,H,or.al.daiin.ckham.okom.cthaiinydaiin,1,or.al.daiin.ckham.okom.cthaiinydaiin,or.al.daiin.ckham.okom.cthaiinydaiin,or.al.daiin.ckham.okom.cthaiinydaiin,False,many_dots
f6r,f6r.P.7;H,f6r.P.7,H,daiin.qodaiin.cho.s.chol.okaiin.s,1,daiin.qodaiin.cho.s.chol.okaiin.s,daiin.qodaiin.cho.s.chol.okaiin.s,daiin.qodaiin.cho.s.chol.okaiin.s,False,many_dots
f6r,f6r.P.8;H,f6r.P.8,H,ychol.ckhor.pchar.sheo.ckhaiin,1,ychol.ckhor.pchar.sheo.ckhaiin,ychol.ckhor.pchar.sheo.ckhaiin,ychol.ckhor.pchar.sheo.ckhaiin,False,many_dots
f6r,f6r.P.9;H,f6r.P.9,H,dar.sheeol.skaiiodar.otaiin.chory,1,dar.sheeol.skaiiodar.otaiin.chory,dar.sheeol.skaiiodar.otaiin.chory,dar.sheeol.skaiiodar.otaiin.chory,False,many_dots
f6r,f6r.P.10;H,f6r.P.10,H,tchor.ctheod.chy.shor.odshe.od,1,tchor.ctheod.chy.shor.odshe.od,tchor.ctheod.chy.shor.odshe.od,tchor.ctheod.chy.shor.odshe.od,False,many_dots
f6r,f6r.P.11;H,f6r.P.11,H,ychar.olchad.ol.chokaiin,1,ychar.olchad.ol.chokaiin,ychar.olchad.ol.chokaiin,ychar.olchad.ol.chokaiin,False,
f6r,f6r.P.12;H,f6r.P.12,H,or.shol.cthom.chor.cthy,1,or.shol.cthom.chor.cthy,or.shol.cthom.chor.cthy,or.shol.cthom.chor.cthy,False,many_dots
f6r,f6r.P.13;H,f6r.P.13,H,qocthol.qodaiin.cthy,1,qocthol.qodaiin.cthy,qocthol.qodaiin.cthy,qocthol.qodaiin.cthy,False,
f6r,f6r.P.14;H,f6r.P.14,H,ysho.taiin.y.kaiim,1,ysho.taiin.y.kaiim,ysho.taiin.y.kaiim,ysho.taiin.y.kaiim,False,
f6v,f6v,f6v,,,,,,,False,
f6v,f6v.P.1;H,f6v.P.1,H,koar.y.sar.oheekar.qoar.shor.chapchy.s.chear.char.otchy,1,koar.y.sar.oheekar.qoar.shor.chapchy.s.chear.char.otchy,koar.y.sar.oheekar.qoar.shor.chapchy.s.chear.char.otchy,koar.y.sar.oheekar.qoar.shor.chapchy.s.chear.char.otchy,False,many_dots
f6v,f6v.P.2;H,f6v.P.2,H,oees.chor.chckhy.qoekchar.cheas.odaiin.kchey.chor.chaiin,1,oees.chor.chckhy.qoekchar.cheas.odaiin.kchey.chor.chaiin,oees.chor.chckhy.qoekchar.cheas.odaiin.kchey.chor.chaiin,oees.chor.chckhy.qoekchar.cheas.odaiin.kchey.chor.chaiin,False,many_dots
f6v,f6v.P.3;H,f6v.P.3,H,qoair.ckhy.chol.oochockhy.chekchoy.ckhy.okolrychos,1,qoair.ckhy.chol.oochockhy.chekchoy.ckhy.okolrychos,qoair.ckhy.chol.oochockhy.chekchoy.ckhy.okolrychos,qoair.ckhy.chol.oochockhy.chekchoy.ckhy.okolrychos,False,many_dots
f6v,f6v.P.4;H,f6v.P.4,H,y.shckhy.ytchoy.sos.y.dady.dchy.dey.okodyytody,1,y.shckhy.ytchoy.sos.y.dady.dchy.dey.okodyytody,y.shckhy.ytchoy.sos.y.dady.dchy.dey.okodyytody,y.shckhy.ytchoy.sos.y.dady.dchy.dey.okodyytody,False,many_dots
f6v,f6v.P.5;H,f6v.P.5,H,dair.cshe.chodam.dam.okor.oty.doldom,1,dair.cshe.chodam.dam.okor.oty.doldom,dair.cshe.chodam.dam.okor.oty.doldom,dair.cshe.chodam.dam.okor.oty.doldom,False,many_dots
f6v,f6v.P.6;H,f6v.P.6,H,tchody.shocthol.chocthey.s,1,tchody.shocthol.chocthey.s,tchody.shocthol.chocthey.s,tchody.shocthol.chocthey.s,False,
f6v,f6v.P.7;H,f6v.P.7,H,ychos.ychol.daiin.cthol.dol,1,ychos.ychol.daiin.cthol.dol,ychos.ychol.daiin.cthol.dol,ychos.ychol.daiin.cthol.dol,False,many_dots
f6v,f6v.P.8;H,f6v.P.8,H,ychor.chor.okchey.qokom,1,ychor.chor.okchey.qokom,ychor.chor.okchey.qokom,ychor.chor.okchey.qokom,False,
f6v,f6v.P.9;H,f6v.P.9,H,oeeo.dal.chor.cthom.s,1,oeeo.dal.chor.cthom.s,oeeo.dal.chor.cthom.s,oeeo.dal.chor.cthom.s,False,many_dots
f6v,f6v.P.10;H,f6v.P.10,H,qokche*.ychear.kchdy,1,qokche*.ychear.kchdy,qokche.ychear.kchdy,qokche.ychear.kchdy,True,markup_removed;changed_by_cleaning
f6v,f6v.P.11;H,f6v.P.11,H,lor.char.otam.cthom.dy,1,lor.char.otam.cthom.dy,lor.char.otam.cthom.dy,lor.char.otam.cthom.dy,False,many_dots
f6v,f6v.P.12;H,f6v.P.12,H,ytchos.shy.qokam.cthy,1,ytchos.shy.qokam.cthy,ytchos.shy.qokam.cthy,ytchos.shy.qokam.cthy,False,
f6v,f6v.P.13;H,f6v.P.13,H,yodaiin.cthy.s.chor.oees.or,1,yodaiin.cthy.s.chor.oees.or,yodaiin.cthy.s.chor.oees.or,yodaiin.cthy.s.chor.oees.or,False,many_dots
f6v,f6v.P.14;H,f6v.P.14,H,qokor.chol.cthol.tchalody,1,qokor.chol.cthol.tchalody,qokor.chol.cthol.tchalody,qokor.chol.cthol.tchalody,False,
f6v,f6v.P.15;H,f6v.P.15,H,chockhy.s.os.chy.sain.or,1,chockhy.s.os.chy.sain.or,chockhy.s.os.chy.sain.or,chockhy.s.os.chy.sain.or,False,many_dots
f6v,f6v.P.16;H,f6v.P.16,H,ochy.cthar.cthar.cthy,1,ochy.cthar.cthar.cthy,ochy.cthar.cthar.cthy,ochy.cthar.cthar.cthy,False,
f6v,f6v.P.17;H,f6v.P.17,H,y.chaiir.ckhal.cthodam.dy,1,y.chaiir.ckhal.cthodam.dy,y.chaiir.ckhal.cthodam.dy,y.chaiir.ckhal.cthodam.dy,False,many_dots
f6v,f6v.P.18;H,f6v.P.18,H,ytcho.cthol.ches.cthor,1,ytcho.cthol.ches.cthor,ytcho.cthol.ches.cthor,ytcho.cthol.ches.cthor,False,
f6v,f6v.P.19;H,f6v.P.19,H,ocholy.kchos.chy.dor,1,ocholy.kchos.chy.dor,ocholy.kchos.chy.dor,ocholy.kchos.chy.dor,False,
f6v,f6v.P.20;H,f6v.P.20,H,dchor.choldar.okol.daiin,1,dchor.choldar.okol.daiin,dchor.choldar.okol.daiin,dchor.choldar.okol.daiin,False,
f6v,f6v.P.21;H,f6v.P.21,H,ycheor.chor.octham,1,ycheor.chor.octham,ycheor.chor.octham,ycheor.chor.octham,False,
f7r,f7r,f7r,,,,,,,False,
f7r,f7r.P.1;H,f7r.P.1,H,fchodaiin.shopchey.qkoshey.qoos.sheey.chorochy,1,fchodaiin.shopchey.qkoshey.qoos.sheey.chorochy,fchodaiin.shopchey.qkoshey.qoos.sheey.chorochy,fchodaiin.shopchey.qkoshey.qoos.sheey.chorochy,False,many_dots
f7r,f7r.P.2;H,f7r.P.2,H,dcheey.keor.shor.dolddchey.kchey.otchy.cheody,1,dcheey.keor.shor.dolddchey.kchey.otchy.cheody,dcheey.keor.shor.dolddchey.kchey.otchy.cheody,dcheey.keor.shor.dolddchey.kchey.otchy.cheody,False,many_dots
f7r,f7r.P.3;H,f7r.P.3,H,oeeees.cheodaiin.sheeyytcheey.qotchy.chald,1,oeeees.cheodaiin.sheeyytcheey.qotchy.chald,oeeees.cheodaiin.sheeyytcheey.qotchy.chald,oeeees.cheodaiin.sheeyytcheey.qotchy.chald,False,many_dots
f7r,f7r.P.4;H,f7r.P.4,H,qokcho.cho.lochey.daiinychey.kchosodaiin,1,qokcho.cho.lochey.daiinychey.kchosodaiin,qokcho.cho.lochey.daiinychey.kchosodaiin,qokcho.cho.lochey.daiinychey.kchosodaiin,False,many_dots
f7r,f7r.P.5;H,f7r.P.5,H,oaiirotaiin,1,oaiirotaiin,oaiirotaiin,oaiirotaiin,False,
f7r,f7r.P.6;H,f7r.P.6,H,ksholochey.qotoees.chkoldyotchor.choaiin,1,ksholochey.qotoees.chkoldyotchor.choaiin,ksholochey.qotoees.chkoldyotchor.choaiin,ksholochey.qotoees.chkoldyotchor.choaiin,False,
f7r,f7r.P.7;H,f7r.P.7,H,dshoy.cthol.chol.otchol.dainshody.shol.chotchy,1,dshoy.cthol.chol.otchol.dainshody.shol.chotchy,dshoy.cthol.chol.otchol.dainshody.shol.chotchy,dshoy.cthol.chol.otchol.dainshody.shol.chotchy,False,many_dots
f7r,f7r.P.8;H,f7r.P.8,H,okchey.deeeese.choty.qokchyshol.keey.choty.dain,1,okchey.deeeese.choty.qokchyshol.keey.choty.dain,okchey.deeeese.choty.qokchyshol.keey.choty.dain,okchey.deeeese.choty.qokchyshol.keey.choty.dain,False,many_dots
f7r,f7r.P.9;H,f7r.P.9,H,qokechy.olchoiin.chol.cpheyshckhy.chochy.kchod,1,qokechy.olchoiin.chol.cpheyshckhy.chochy.kchod,qokechy.olchoiin.chol.cpheyshckhy.chochy.kchod,qokechy.olchoiin.chol.cpheyshckhy.chochy.kchod,False,many_dots
f7r,f7r.P.10;H,f7r.P.10,H,schain.chor.daiin.chckhy,1,schain.chor.daiin.chckhy,schain.chor.daiin.chckhy,schain.chor.daiin.chckhy,False,
f7v,f7v,f7v,,,,,,,False,
f7v,f7v.P.1;H,f7v.P.1,H,polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody,1,polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody,polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody,polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody,False,many_dots
f7v,f7v.P.2;H,f7v.P.2,H,chochy.cthy.daiin.qoky.chcphhy.daiin.cthol.cthy.cthd,1,chochy.cthy.daiin.qoky.chcphhy.daiin.cthol.cthy.cthd,chochy.cthy.daiin.qoky.chcphhy.daiin.cthol.cthy.cthd,chochy.cthy.daiin.qoky.chcphhy.daiin.cthol.cthy.cthd,False,many_dots
f7v,f7v.P.3;H,f7v.P.3,H,qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.ol.cheol.dy,1,qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.ol.cheol.dy,qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.ol.cheol.dy,qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.ol.cheol.dy,False,many_dots
f7v,f7v.P.4;H,f7v.P.4,H,choteeen.oeear.choschy.dain.sho.kshy.shol.deees.dol,1,choteeen.oeear.choschy.dain.sho.kshy.shol.deees.dol,choteeen.oeear.choschy.dain.sho.kshy.shol.deees.dol,choteeen.oeear.choschy.dain.sho.kshy.shol.deees.dol,False,many_dots
f7v,f7v.P.5;H,f7v.P.5,H,dchodaiin.qotchy.cheey.tcheey,1,dchodaiin.qotchy.cheey.tcheey,dchodaiin.qotchy.cheey.tcheey,dchodaiin.qotchy.cheey.tcheey,False,
f7v,f7v.P.6;H,f7v.P.6,H,kchor.sheod.sheodaiin.shodaiin.oksholshol.dais.qos,1,kchor.sheod.sheodaiin.shodaiin.oksholshol.dais.qos,kchor.sheod.sheodaiin.shodaiin.oksholshol.dais.qos,kchor.sheod.sheodaiin.shodaiin.oksholshol.dais.qos,False,many_dots
f7v,f7v.P.7;H,f7v.P.7,H,okshodeeen.chor.cheor.odaiin.shotchodol.dol.dor.aiin,1,okshodeeen.chor.cheor.odaiin.shotchodol.dol.dor.aiin,okshodeeen.chor.cheor.odaiin.shotchodol.dol.dor.aiin,okshodeeen.chor.cheor.odaiin.shotchodol.dol.dor.aiin,False,many_dots
f7v,f7v.P.8;H,f7v.P.8,H,qoteeeo.rcho.cheeody.qotchey.teyokchor.daiin,1,qoteeeo.rcho.cheeody.qotchey.teyokchor.daiin,qoteeeo.rcho.cheeody.qotchey.teyokchor.daiin,qoteeeo.rcho.cheeody.qotchey.teyokchor.daiin,False,many_dots
f7v,f7v.P.9;H,f7v.P.9,H,sho.keeo.daiir.chokchy.dor.deol.dydol.daiin,1,sho.keeo.daiir.chokchy.dor.deol.dydol.daiin,sho.keeo.daiir.chokchy.dor.deol.dydol.daiin,sho.keeo.daiir.chokchy.dor.deol.dydol.daiin,False,many_dots
f8r,f8r,f8r,,,,,,,False,
f8r,f8r.P1.1;H,f8r.P1.1,H,pshol.chor.otshal.chopycphol.chody.shy.cfhodar.shor,1,pshol.chor.otshal.chopycphol.chody.shy.cfhodar.shor,pshol.chor.otshal.chopycphol.chody.shy.cfhodar.shor,pshol.chor.otshal.chopycphol.chody.shy.cfhodar.shor,False,many_dots
f8r,f8r.P1.2;H,f8r.P1.2,H,tchty.sh.kcheals.shookche.do.dchy.dain.al,1,tchty.sh.kcheals.shookche.do.dchy.dain.al,tchty.sh.kcheals.shookche.do.dchy.dain.al,tchty.sh.kcheals.shookche.do.dchy.dain.al,False,many_dots
f8r,f8r.P1.3;H,f8r.P1.3,H,chodar.shy.rychodaiin.shokchy.chor.dy,1,chodar.shy.rychodaiin.shokchy.chor.dy,chodar.shy.rychodaiin.shokchy.chor.dy,chodar.shy.rychodaiin.shokchy.chor.dy,False,many_dots
f8r,f8r.P1.4;H,f8r.P1.4,H,qotor.chor.chor.sheeydchol.shesed.chofchy.dam,1,qotor.chor.chor.sheeydchol.shesed.chofchy.dam,qotor.chor.chor.sheeydchol.shesed.chofchy.dam,qotor.chor.chor.sheeydchol.shesed.chofchy.dam,False,many_dots
f8r,f8r.P1.5;H,f8r.P1.5,H,okchey.do.r.cheeey.dy.kyscho.chky.ckooaiin.chy.taiin,1,okchey.do.r.cheeey.dy.kyscho.chky.ckooaiin.chy.taiin,okchey.do.r.cheeey.dy.kyscho.chky.ckooaiin.chy.taiin,okchey.do.r.cheeey.dy.kyscho.chky.ckooaiin.chy.taiin,False,many_dots
f8r,f8r.P1.6;H,f8r.P1.6,H,tosh.ckcheey.koltoldyshy.chocty.cheeody.sol,1,tosh.ckcheey.koltoldyshy.chocty.cheeody.sol,tosh.ckcheey.koltoldyshy.chocty.cheeody.sol,tosh.ckcheey.koltoldyshy.chocty.cheeody.sol,False,many_dots
f8r,f8r.P1.7;H,f8r.P1.7,H,choto.kchoan.choor.dain,1,choto.kchoan.choor.dain,choto.kchoan.choor.dain,choto.kchoan.choor.dain,False,
f8r,f8r.T1.8;H,f8r.T1.8,H,ocho.daiin,1,ocho.daiin,ocho.daiin,ocho.daiin,False,
f8r,f8r.P2.9;H,f8r.P2.9,H,tchoep.sho.pcheey.pcheyofchey.dsheey.shol.daiin.shor,1,tchoep.sho.pcheey.pcheyofchey.dsheey.shol.daiin.shor,tchoep.sho.pcheey.pcheyofchey.dsheey.shol.daiin.shor,tchoep.sho.pcheey.pcheyofchey.dsheey.shol.daiin.shor,False,many_dots
f8r,f8r.P2.10;H,f8r.P2.10,H,daiin.cheey.teeodan.dycheocthy.oksheo.dol.daird,1,daiin.cheey.teeodan.dycheocthy.oksheo.dol.daird,daiin.cheey.teeodan.dycheocthy.oksheo.dol.daird,daiin.cheey.teeodan.dycheocthy.oksheo.dol.daird,False,many_dots
f8r,f8r.P2.11;H,f8r.P2.11,H,shol.cheodaiin.daiin.doytchody.chot.choty.otariin,1,shol.cheodaiin.daiin.doytchody.chot.choty.otariin,shol.cheodaiin.daiin.doytchody.chot.choty.otariin,shol.cheodaiin.daiin.doytchody.chot.choty.otariin,False,many_dots
f8r,f8r.P2.12;H,f8r.P2.12,H,qochodaiin.shotokodychotol,1,qochodaiin.shotokodychotol,qochodaiin.shotokodychotol,qochodaiin.shotokodychotol,False,
f8r,f8r.T2.13;H,f8r.T2.13,H,okokchodm,1,okokchodm,okokchodm,okokchodm,False,
f8r,f8r.P3.14;H,f8r.P3.14,H,ctho.cthey.shol.chofydysho.chey.kshey.lody.cholal,1,ctho.cthey.shol.chofydysho.chey.kshey.lody.cholal,ctho.cthey.shol.chofydysho.chey.kshey.lody.cholal,ctho.cthey.shol.chofydysho.chey.kshey.lody.cholal,False,many_dots
f8r,f8r.P3.15;H,f8r.P3.15,H,dchey.ckhol.chol.chey.kchschy.etodaiin.dol.daiiirchy.ckhy,1,dchey.ckhol.chol.chey.kchschy.etodaiin.dol.daiiirchy.ckhy,dchey.ckhol.chol.chey.kchschy.etodaiin.dol.daiiirchy.ckhy,dchey.ckhol.chol.chey.kchschy.etodaiin.dol.daiiirchy.ckhy,False,many_dots
f8r,f8r.P3.16;H,f8r.P3.16,H,ychey.kchokchy.chsey.kchyscheaiin.cthaichar.cthy.dar,1,ychey.kchokchy.chsey.kchyscheaiin.cthaichar.cthy.dar,ychey.kchokchy.chsey.kchyscheaiin.cthaichar.cthy.dar,ychey.kchokchy.chsey.kchyscheaiin.cthaichar.cthy.dar,False,many_dots
